image_index,path
1989,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gajar_ka_halwa\7bb856bc6d.jpg
1990,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gajar_ka_halwa\7e03780b90.jpg
1991,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gajar_ka_halwa\7f667a3d88.jpg
1992,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gajar_ka_halwa\8a5d566a39.jpg
1993,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gajar_ka_halwa\8b453cf08d.jpg
1994,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gajar_ka_halwa\8d8bfc63d3.jpg
1995,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gajar_ka_halwa\8e11968802.jpg
1996,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gajar_ka_halwa\8e15496a74.jpg
1997,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gajar_ka_halwa\8fa2c00add.jpg
1998,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gajar_ka_halwa\9beaa44495.jpg
1999,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gajar_ka_halwa\9d5b98c069.jpg
2000,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gajar_ka_halwa\9f54710edb.jpg
2001,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\043a22a2be.jpg
2002,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\0b58b992d2.jpg
2003,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\0c20b919e8.jpg
2004,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\0e208779a7.jpg
2005,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\0fec023b79.jpg
2006,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\11d1e4538c.jpg
2007,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\14af062b06.jpg
2008,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\14c08923f6.jpg
2009,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\16bf7716ed.jpg
2010,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\16d3284dc2.jpg
2011,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\1a38d1b373.jpg
2012,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\1afb114c46.jpg
2013,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\1ba4f39e3f.jpg
2014,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\1bb49fdd4c.jpg
2015,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\22ae6a4bab.jpg
2016,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\24bbe231c8.jpg
2017,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\2a9c356ca2.jpg
2018,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\2cf21d246f.jpg
2019,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\2f97f020e1.jpg
2020,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\2ff491725d.jpg
2021,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\2fffdcfc3a.jpg
2022,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\31c1f56068.jpg
2023,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\36f0207d7e.jpg
2024,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\37cdce03b6.jpg
2025,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\3a028d5723.jpg
2026,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\3c87359c17.jpg
2027,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\3e0e6f8454.jpg
2028,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\3f6aae5329.jpg
2029,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\40d2bba6e7.jpg
2030,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\4b842b05d3.jpg
2031,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\4d61c64fbb.jpg
2032,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\5a7fc9f47c.jpg
2033,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\5b0c97055d.jpg
2034,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\5ba59dac83.jpg
2035,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\5fbf70dc26.jpg
2036,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\5ff2002ba0.jpg
2037,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\6aad9d4701.jpg
2038,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\6c09e7b33e.jpg
2039,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\6c454f77f7.jpg
2040,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\6d6969002b.jpg
2041,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\6e8117ecbc.jpg
2042,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\6f040fe820.jpg
2043,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\7f8e0615e5.jpg
2044,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\9a1a7d4e55.jpg
2045,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\9a351ffa32.jpg
2046,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\9bca53766c.jpg
2047,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\9e110a4733.jpg
2048,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\9e5aa0cff2.jpg
2049,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\9f1329f54c.jpg
2050,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gavvalu\9fa35b2436.jpg
2051,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\03e3d2fccb.jpg
2052,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\06b493f201.jpg
2053,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\07ac023be3.jpg
2054,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\07c3926a13.jpg
2055,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\09d9a0cae7.jpg
2056,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\0a5c8e672d.jpg
2057,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\0a66e750db.jpg
2058,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\0a8b79f96d.jpg
2059,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\0ad2cb5741.jpg
2060,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\0b8d448b1c.jpg
2061,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\0c53db95ff.jpg
2062,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\0d3d36aaf7.jpg
2063,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\0d6bf9db5c.jpg
2064,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\0d7ce09f3a.jpg
2065,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\0e54a8f638.jpg
2066,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\0f36acf1ce.jpg
2067,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\1b3323c25f.jpg
2068,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\1b6060cb40.jpg
2069,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\1c6628fa77.jpg
2070,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\1d0637e84d.jpg
2071,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\1e2e6e290b.jpg
2072,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\1e42656520.jpg
2073,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\1f57605b9c.jpg
2074,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\2a8f099caf.jpg
2075,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\2c767ec203.jpg
2076,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\2e22f7c8de.jpg
2077,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\2e56b97c6a.jpg
2078,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\2e8e827545.jpg
2079,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\2f2111c5db.jpg
2080,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\3bdd77d45e.jpg
2081,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\3ce717f6dd.jpg
2082,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\4b583504d9.jpg
2083,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\5bda74fb06.jpg
2084,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\5cac631fbd.jpg
2085,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\5d5548e5dd.jpg
2086,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\6c64fc4c3e.jpg
2087,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\6d4d58fb54.jpg
2088,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\7d49d6c8b0.jpg
2089,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\7d8b3ac334.jpg
2090,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\7e0abab96f.jpg
2091,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\7f67f6fa4c.jpg
2092,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\7f873042d8.jpg
2093,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\8acedcc3f3.jpg
2094,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\8ba25896f8.jpg
2095,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\8f6fe716ca.jpg
2096,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\8fa75b918e.jpg
2097,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\8fd9b7f132.jpg
2098,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\9a2b27e4ac.jpg
2099,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\9c4390db63.jpg
2100,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\gulab_jamun\9c70d9a3ff.jpg
2101,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\01b8d9568a.jpg
2102,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\02e30fd284.jpg
2103,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\03a3aeef44.jpg
2104,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\0cf4d330e1.jpg
2105,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\0e9dd1cea7.jpg
2106,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\0eb4c06ac5.jpg
2107,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\0ec7436563.jpg
2108,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\0f3f18e961.jpg
2109,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\0f6a6601a4.jpg
2110,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\0f8f8e54fc.jpg
2111,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\0fe7677d44.jpg
2112,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\17ab69ff6b.jpg
2113,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\1d86e64250.jpg
2114,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\1da32c6e50.jpg
2115,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\1e7437bc71.jpg
2116,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\1f0531e071.jpg
2117,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\1f53804f97.jpg
2118,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\2b03dcc53c.jpg
2119,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\2bb150e33e.jpg
2120,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\2f97b9f10c.jpg
2121,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\3a5a0857cf.jpg
2122,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\3b2081eeb1.jpg
2123,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\3b64e1c3fa.jpg
2124,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\3b8b49b55e.jpg
2125,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\3cef5aa6cc.jpg
2126,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\3fa4f1844b.jpg
2127,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\3fd0af5fb3.jpg
2128,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\4c1be7d50f.jpg
2129,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\4c4ff989fd.jpg
2130,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\4ce49fc2c6.jpg
2131,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\4ce722fa11.jpg
2132,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\4d71ad6dfd.jpg
2133,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\5ae4c2b1fe.jpg
2134,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\5bfc8b02a3.jpg
2135,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\5c5748278a.jpg
2136,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\5e1eec0128.jpg
2137,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\5ee1006f61.jpg
2138,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\6a13a80a07.jpg
2139,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\6aa5ee6871.jpg
2140,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\6ad75400ec.jpg
2141,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\6c7adf44cc.jpg
2142,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\6e7bf1cb38.jpg
2143,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\7a1f33d338.jpg
2144,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\7b86869450.jpg
2145,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\8cd1e7cb67.jpg
2146,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\8ddf0f3dde.jpg
2147,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\8e568153bd.jpg
2148,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\8f304095a3.jpg
2149,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\9ac5cfe2de.jpg
2150,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\imarti\9e403f98a5.jpg
2151,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\jalebi\b26152c6ff.jpg
2152,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\jalebi\b938e6d859.jpg
2153,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\jalebi\bc7cb51b1b.jpg
2154,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\jalebi\bd71cd9421.jpg
2155,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\jalebi\c03d515fd6.jpg
2156,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\jalebi\c3f4802953.jpg
2157,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\jalebi\c44ca0c20c.jpg
2158,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\jalebi\c479c85e7e.jpg
2159,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\jalebi\c553d9bbaa.jpg
2160,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\jalebi\c5c9efc8a1.jpg
2161,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\jalebi\c6dc9c5ebc.jpg
